Series Name	Series Code	Country Name	Country Code	2019 [YR2019]	2020 [YR2020]	2021 [YR2021]	2022 [YR2022]	2023 [YR2023]
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Finland	FIN	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Fragile and conflict affected situations	FCS	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	France	FRA	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	French Polynesia	PYF	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Gabon	GAB	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Gambia, The	GMB	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Georgia	GEO	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Germany	DEU	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Ghana	GHA	86.60582	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Gibraltar	GIB	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Greece	GRC	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Greenland	GRL	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Grenada	GRD	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Guam	GUM	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Guatemala	GTM	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Guinea	GIN	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Guinea-Bissau	GNB	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Guyana	GUY	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Haiti	HTI	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Heavily indebted poor countries (HIPC)	HPC	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	High income	HIC	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Honduras	HND	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Hong Kong SAR, China	HKG	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Hungary	HUN	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	IBRD only	IBD	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Iceland	ISL	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	IDA & IBRD total	IBT	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	IDA blend	IDB	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	IDA only	IDX	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	IDA total	IDA	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	India	IND	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Indonesia	IDN	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Iran, Islamic Rep.	IRN	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Iraq	IRQ	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Ireland	IRL	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Isle of Man	IMN	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Israel	ISR	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Italy	ITA	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Jamaica	JAM	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Japan	JPN	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Jordan	JOR	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Kazakhstan	KAZ	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Kenya	KEN	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Kiribati	KIR	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Korea, Dem. People's Rep.	PRK	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Korea, Rep.	KOR	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Kosovo	XKX	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Kuwait	KWT	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Kyrgyz Republic	KGZ	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Lao PDR	LAO	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Late-demographic dividend	LTE	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Latin America & Caribbean	LCN	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Latin America & Caribbean (excluding high income)	LAC	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Latin America & the Caribbean (IDA & IBRD countries)	TLA	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Latvia	LVA	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Least developed countries: UN classification	LDC	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Lebanon	LBN	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Lesotho	LSO	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Liberia	LBR	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Libya	LBY	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Liechtenstein	LIE	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Lithuania	LTU	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Low & middle income	LMY	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Low income	LIC	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Lower middle income	LMC	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Luxembourg	LUX	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Macao SAR, China	MAC	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Madagascar	MDG	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Malawi	MWI	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Malaysia	MYS	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Maldives	MDV	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Mali	MLI	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Malta	MLT	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Marshall Islands	MHL	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Mauritania	MRT	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Mauritius	MUS	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Mexico	MEX	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Micronesia, Fed. Sts.	FSM	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Middle East & North Africa	MEA	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Middle East & North Africa (excluding high income)	MNA	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Middle East & North Africa (IDA & IBRD countries)	TMN	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Middle income	MIC	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Moldova	MDA	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Monaco	MCO	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Mongolia	MNG	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Montenegro	MNE	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Morocco	MAR	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Mozambique	MOZ	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Myanmar	MMR	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Namibia	NAM	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Nauru	NRU	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Nepal	NPL	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Netherlands	NLD	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	New Caledonia	NCL	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	New Zealand	NZL	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Nicaragua	NIC	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Niger	NER	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Nigeria	NGA	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	North America	NAC	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	North Macedonia	MKD	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Northern Mariana Islands	MNP	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Norway	NOR	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Not classified	INX	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	OECD members	OED	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Oman	OMN	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Other small states	OSS	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Pacific island small states	PSS	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Pakistan	PAK	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Palau	PLW	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Panama	PAN	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Papua New Guinea	PNG	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Paraguay	PRY	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Peru	PER	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Philippines	PHL	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Poland	POL	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Portugal	PRT	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Post-demographic dividend	PST	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Pre-demographic dividend	PRE	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Puerto Rico	PRI	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Qatar	QAT	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Romania	ROU	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Russian Federation	RUS	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Rwanda	RWA	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Samoa	WSM	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	San Marino	SMR	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Sao Tome and Principe	STP	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Saudi Arabia	SAU	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Senegal	SEN	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Serbia	SRB	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Seychelles	SYC	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Sierra Leone	SLE	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Singapore	SGP	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Sint Maarten (Dutch part)	SXM	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Slovak Republic	SVK	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Slovenia	SVN	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Small states	SST	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Solomon Islands	SLB	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Somalia	SOM	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	South Africa	ZAF	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	South Asia	SAS	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	South Asia (IDA & IBRD)	TSA	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	South Sudan	SSD	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Spain	ESP	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Sri Lanka	LKA	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	St. Kitts and Nevis	KNA	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	St. Lucia	LCA	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	St. Martin (French part)	MAF	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	St. Vincent and the Grenadines	VCT	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Sub-Saharan Africa	SSF	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Sub-Saharan Africa (excluding high income)	SSA	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Sub-Saharan Africa (IDA & IBRD countries)	TSS	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Sudan	SDN	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Suriname	SUR	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Sweden	SWE	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Switzerland	CHE	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Syrian Arab Republic	SYR	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Tajikistan	TJK	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Tanzania	TZA	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Thailand	THA	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Timor-Leste	TLS	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Togo	TGO	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Tonga	TON	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Trinidad and Tobago	TTO	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Tunisia	TUN	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Turkiye	TUR	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Turkmenistan	TKM	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Turks and Caicos Islands	TCA	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Tuvalu	TUV	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Uganda	UGA	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Ukraine	UKR	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	United Arab Emirates	ARE	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	United Kingdom	GBR	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	United States	USA	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Upper middle income	UMC	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Uruguay	URY	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Uzbekistan	UZB	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Vanuatu	VUT	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Venezuela, RB	VEN	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Viet Nam	VNM	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Virgin Islands (U.S.)	VIR	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	West Bank and Gaza	PSE	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	World	WLD	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Yemen, Rep.	YEM	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Zambia	ZMB	..	..	..	..	..
School enrollment, primary, female (% net)	SE.PRM.NENR.FE	Zimbabwe	ZWE	..	..	..	..	..
School enrollment, primary, male (% gross)	SE.PRM.ENRR.MA	Afghanistan	AFG	130.60627746582	..	..	..	..
School enrollment, primary, male (% gross)	SE.PRM.ENRR.MA	Africa Eastern and Southern	AFE	107.582077026367	108.481727600098	106.92497253418	106.887512207031	..
School enrollment, primary, male (% gross)	SE.PRM.ENRR.MA	Africa Western and Central	AFW	91.4238815307617	91.5503616333008	91.2957763671875	91.3245468139648	..
School enrollment, primary, male (% gross)	SE.PRM.ENRR.MA	Albania	ALB	107.124809265137	103.17057800293	100.334831237793	98.4678726196289	..
School enrollment, primary, male (% gross)	SE.PRM.ENRR.MA	Algeria	DZA	109.842376708984	111.885726928711	108.548980712891	109.761726379395	109.791481018066
School enrollment, primary, male (% gross)	SE.PRM.ENRR.MA	American Samoa	ASM	..	..	..	..	..
School enrollment, primary, male (% gross)	SE.PRM.ENRR.MA	Andorra	AND	90.7490768432617	89.6666717529297	89.9956665039062	90.3535614013672	..
School enrollment, primary, male (% gross)	SE.PRM.ENRR.MA	Angola	AGO	..	..	..	..	..
School enrollment, primary, male (% gross)	SE.PRM.ENRR.MA	Antigua and Barbuda	ATG	113.227996826172	..	..	..	..
School enrollment, primary, male (% gross)	SE.PRM.ENRR.MA	Arab World	ARB	92.7348022460938	93.0270004272461	92.9915008544922	91.7759704589844	..
School enrollment, primary, male (% gross)	SE.PRM.ENRR.MA	Argentina	ARG	110.137451171875	109.261581420898	108.810279846191	..	..
School enrollment, primary, male (% gross)	SE.PRM.ENRR.MA	Armenia	ARM	97.9912796020508	97.0883865356445	94.5155563354492	93.4645309448242	..
School enrollment, primary, male (% gross)	SE.PRM.ENRR.MA	Aruba	ABW	..	..	..	..	..
School enrollment, primary, male (% gross)	SE.PRM.ENRR.MA	Australia	AUS	100.128227233887	99.8206787109375	99.7966995239258	99.0480804443359	..
